species,SC_analysis,SC_source,recording_id,root_area_id,node,Subject,RegionID,FU_DCApost,FU_DCApre,Hard_OO_fraction,LogOutIn,OutputParticipation,Reciprocity,CycleParticipation,inter_out_edges,inter_in_edges,n_functional_units,anatomy_group,complete_primary_measures
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,5,MOS4,14,5,0.0049629676478921,3.7143817194733554e-05,0.4579648055093992,0.6356467135480772,0.6065657148067298,0.3879321735300594,1.0,249755,132268,2,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,6,MOS5,14,6,0.006471328966711,0.0057555777149559,0.6095110796765706,0.7126391346096042,0.562183634574492,0.4354999190826975,1.0,333674,163616,3,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,7,IPN,14,7,0.0582975179415658,0.0529052847685764,0.0,-2.0933714991667824,0.6260585131217699,0.7297990594271055,1.0,14034,113854,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,8,IO,14,8,,-0.2064560409418291,,-1.3862943611198906,,,,0,3,1,Hind,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,9,Hc,14,9,-0.0029153063531179,0.0268934179214731,0.0,-0.6363325038332396,0.5177442631920934,0.3976608187134502,1.0,1710,3232,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,10,Ra,14,10,0.0150366687359514,0.0940214223795545,0.0,-0.3659528974062567,0.5470127044921302,0.7423940689661029,1.0,235507,339575,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,11,T,14,11,-0.0830038282729172,0.0175872345051334,0.2515596927425359,0.2314959465033302,0.6391646278965415,0.6164105444769892,1.0,1121535,889765,3,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,12,aRF,14,12,-0.0630379992092917,0.0283775921507398,0.0,-0.0701829943440249,0.6933282851457216,0.5859821333703852,1.0,244702,262493,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,13,imRF,14,13,-0.0630759317768361,0.0751861442494248,0.0,-0.466215398558556,0.620113742772095,0.7364181654635611,1.0,221233,352635,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,14,pRF,14,14,0.0058839128795384,0.0841257913195988,0.0,-1.3745096088852895,0.6860979873438039,0.7978209599734264,1.0,150525,595049,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,16,Hb,14,16,0.0608163103266555,0.0039925616934772,0.6875,-0.2137849317171213,0.3726465239268037,0.1810163996948894,1.0,20976,25976,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,17,Hi,14,17,-0.0201079988298597,0.0109542161873343,0.0,-0.2374265935559655,0.7387971665422937,0.2838351659644435,1.0,9731,12339,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,18,HR,14,18,0.015912248427442,0.0251910395931552,0.0,-1.0489567688257653,0.6614476102308223,0.7652472767519077,1.0,17167,49008,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,19,OG,14,19,,,,0.0,,,,0,0,1,Tel,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,20,OB,14,20,0.0012517029139864,0.0017388102143166,0.0,-1.8607523407150064,0.0,0.6666666666666666,0.3333333333333333,6,44,1,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,21,OE,14,21,0.0016981305060651,0.0017388102143166,0.9601990049751244,1.501605207630885,0.0,0.2189054726368159,0.0398009950248756,201,44,1,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,22,P,14,22,0.0042642780941768,0.0048955466842935,0.0,-0.0999605376837253,0.1582296382423149,0.71421287444232,1.0,31380,34679,2,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,24,PT,14,24,0.0002001111874866,0.0118725623776236,0.0,-0.3980819022626233,0.6846700838290958,0.6457138776093211,1.0,98014,145940,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,25,PO,14,25,0.0110104653436334,0.0353712589794711,0.5606046607489322,0.7783331010982472,0.6008701861019189,0.3634147554848017,1.0,140707,64608,1,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,26,PrT,14,26,0.019754334051765,0.0007851265568765,0.5297510079258421,0.1398642389329686,0.5992226194853478,0.620462570060987,1.0,283503,246499,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,28,SP,14,28,0.0051911052421881,0.0013431001208648,0.558682535746756,0.6437048863958332,0.3406515286838271,0.4253037441110835,1.0,48396,25424,2,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,29,TeO,14,29,-0.0116588786930186,0.0256114669359019,0.3396395678995448,-0.0451906226320569,0.6001338125842111,0.6170384047818719,1.0,803702,840855,17,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,30,Th,14,30,0.0114737291499113,0.0050563411580657,0.2312594413763156,-0.420558665395315,0.7067244325454387,0.7199909485104795,1.0,163509,248994,2,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,31,TL,14,31,0.0033183294336201,0.0177881264867691,0.3489538301919418,0.8994043751112382,0.614075212968515,0.1257132975964032,1.0,5783,2352,1,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,32,TS,14,32,-0.0541242084006883,0.0179471639658853,0.3769935075744964,-0.4234146463714432,0.601018957711758,0.5192941568170468,1.0,30035,45869,1,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,33,TG,14,33,,,,0.0,,,,0,0,1,Hind,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,34,VR,14,34,-0.0218551613840964,0.0076663960771912,0.8464052287581699,0.8290079476362857,0.5742449485240719,0.0065359477124183,1.0,306,133,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,35,NX,14,35,-0.0152719632738185,0.0045646860928676,0.0,-0.9086902395220244,0.6805272605611086,0.4928699531953983,1.0,45722,113441,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,36,rMON,14,36,0.0183062143010224,0.0058085847714853,0.6872550037320995,0.7382858296715918,0.4205419917798905,0.448331430209739,0.9999604545746642,404598,193370,2,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,37,rCb,14,37,0.0096036800161734,0.0306967257814431,0.4709688432921269,0.6257616579967319,0.6261094223857829,0.3597448505868686,1.0,240173,128457,4,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,38,rMOS1,14,38,-0.0218313215345199,0.0625776192792324,0.3864344127157977,0.0568857142097545,0.5854348715808464,0.7002202086776103,1.0,1037198,979843,4,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,39,rMOS2,14,39,0.0053694445832479,0.0405447041558174,0.0,-1.059223269408414,0.7093188131136783,0.7827606186210277,1.0,112185,323558,2,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,40,rMOS3,14,40,-0.0518695689986157,0.035595538579446,0.3117605540830109,0.4031620469449904,0.6081228475544884,0.522112712291855,1.0,1181628,789568,3,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,41,rMOS4,14,41,0.0056710028467699,0.0238340317901686,0.3764358288136797,0.303953189572465,0.654739320521769,0.5214130923904033,1.0,337784,249249,2,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,42,rMOS5,14,42,0.0149154895695532,-0.0166882707005729,0.5278743234787191,0.3407932816611362,0.6032508280411171,0.4743081094729446,0.9982259498743016,455455,323922,4,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,43,rIPN,14,43,-0.0055191426438104,0.0571116281882038,0.0,-1.857743430788896,0.4862632230548161,0.8114691102571682,1.0,16915,108418,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,44,rIO,14,44,-0.0240672615649152,,0.0,2.302585092994046,0.0,0.0,0.0,9,0,1,Hind,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,45,rHc,14,45,-0.0022418280879861,0.0255757185234361,0.0,-1.2662221218693728,0.5875915642722117,0.0788043478260869,1.0,368,1308,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,46,rRa,14,46,-0.0157918239266694,0.0825028410785388,0.0,0.0174302855293802,0.5527578452549875,0.5624338544723154,1.0,199371,195926,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,47,rT,14,47,-0.0874929229016866,0.0244559850261694,0.1492811855620435,0.0230695414989426,0.6031079580144653,0.6523250660037386,1.0,1037820,1014152,3,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,48,raRF,14,48,-0.0522464372770853,0.0414215890859566,0.381089755836613,0.0155689069646329,0.6620151938024068,0.5652898246150319,0.9999694318138398,261710,257667,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,49,rimRF,14,49,-0.0382002057910718,0.0843900690818264,0.0,-0.3605553744833565,0.6530742682381374,0.6960684689915896,1.0,323767,464323,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,50,rpRF,14,50,0.0145202672725499,0.0767383878549545,0.0,-1.270836722739786,0.7140171592698152,0.8237561734242073,1.0,226981,808925,2,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,52,rHb,14,52,-0.0218912455339602,0.0081655264954029,0.5160344153304653,0.0983389422862425,0.508557048089039,0.3803285099726242,1.0,15342,13905,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,53,rHi,14,53,-0.0028011259433291,0.013196408964545,0.0,-1.3493495371775726,0.6167863619295694,0.1963966888492128,1.0,6161,23753,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,54,rHR,14,54,0.0321363015916979,0.0204352139871352,0.0,-1.3241840657147952,0.7302626040810611,0.7662465361580406,1.0,11187,42056,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,56,rOB,14,56,,0.0084340467371443,,-6.665683717782408,,,,0,784,1,Tel,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,57,rOE,14,57,0.0017127837502338,,1.0,5.87493073085203,0.0,0.0,0.0,355,0,1,Tel,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,58,rP,14,58,-0.002340441599355,0.0052087276359199,0.394598035649327,-0.1349876533821199,0.5084357589785806,0.3828664969079665,1.0,54980,62926,2,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,60,rPT,14,60,0.0017383995227219,0.0142548787623535,0.0,-0.4114344831330783,0.7020254922848951,0.6054630849266223,1.0,75159,113414,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,61,rPO,14,61,0.0070898086436542,0.0312116714718576,0.4888650068660815,0.371101946945905,0.5841167983243007,0.4544947957091965,1.0,150741,104007,1,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,62,rPrT,14,62,0.0044295565511822,0.0108773619786119,0.5045148119005592,-0.012069808131188,0.6346612788860262,0.6659209323097208,1.0,235115,237970,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,64,rSP,14,64,0.0022736239975692,0.006793508130358,0.5439323820542487,1.5328149596970224,0.244454026295014,0.1983224064789818,1.0,31116,6718,1,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,65,rTeO,14,65,-0.0145783255798076,0.0160684904364012,0.3835076953440993,-0.21041009226026,0.6180017361894933,0.6848486186295756,0.9996805779720856,770141,950496,16,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,66,rTh,14,66,-0.0003700373631609,0.0308106978840496,0.4009450345609368,-0.0194207282292119,0.6622466545515548,0.5831351788733631,1.0,262001,267139,3,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,67,rTL,14,67,-0.0098161819951757,0.0238911924153039,0.4471129279509453,1.3647301832040502,0.4895958619314292,0.1975813319707034,1.0,5871,1499,1,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,68,rTS,14,68,-0.0461611721001986,0.0183657333117627,0.5341673675357443,0.5590640637834963,0.6607529217221786,0.1784062237174095,1.0,9512,5438,1,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,70,rVR,14,70,0.0259384151628558,-0.0042913311687193,0.6830732292917167,1.2660481880466896,0.6954887597295822,0.0012004801920768,0.9615846338535414,1666,469,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_14,71,rNX,14,71,0.008770815200925,-0.0183628554256404,0.0,-0.6162085633905536,0.677608419791007,0.6920633225660054,1.0,74918,138741,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,0,MON,15,0,-0.0029047940855267,-0.0007185154189239,0.5960543399094335,1.3141987773315165,0.6266870742629006,0.2571519047468254,1.0,157895,42424,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,1,Cb,15,1,-0.0267650034242075,0.0637846212924407,0.3542384409516346,-0.194126007089154,0.6215632710829081,0.6525114222767666,1.0,135262,164242,3,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,2,MOS1,15,2,-0.000588090456978,0.0682479388281763,0.3546934528818642,-0.2164763431143469,0.5506051976004673,0.6772526278745965,0.9992426212953472,653570,811534,3,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,3,MOS2,15,3,-0.013492687166291,0.0537573228452576,0.0,-0.7680047820943037,0.5281206194767973,0.6278896842572554,0.99988901836746,90105,194219,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,4,MOS3,15,4,-0.0608525607375983,0.0317387417813879,0.3752042539526242,0.5687166726538347,0.5507602140902672,0.4957518216970629,0.9998885657295044,987129,558963,2,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,5,MOS4,15,5,-0.0466591852847767,0.020415847981607,0.43751676052561,0.7365968633126739,0.5797672509565079,0.4327379156610351,0.9998533454009118,477312,228508,2,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,6,MOS5,15,6,-0.0235834388453772,0.0009051835060634,0.47055856709296,0.3714268408182342,0.6099909924516729,0.5304106801396418,1.0,456024,314542,2,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,7,IPN,15,7,0.0096919196450795,0.0228728930256573,0.0,-2.2043992741202096,0.4281814132496535,0.1140939597315436,1.0,894,8112,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,8,IO,15,8,,,,0.0,,,,0,0,1,Hind,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,9,Hc,15,9,,,,0.0,,,,0,0,1,Di,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,10,Ra,15,10,0.031239420408659,0.0674298558026398,0.0,-1.181530740694316,0.5986391804418002,0.87313700486172,0.9999003745915358,50188,163583,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,11,T,15,11,-0.0826767913625497,0.0194139930712109,0.3506765474361218,0.5409805363915358,0.576693942072924,0.4391950155278496,1.0,154239,89794,1,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,12,aRF,15,12,-0.0341099682075658,0.0579416772199876,0.0,-1.184255658865666,0.6473192904212522,0.8518002703477655,1.0,48826,159578,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,13,imRF,15,13,-0.0592159473428181,0.0605962195753334,0.0,-0.2345114188415482,0.5091490648553516,0.6951467850256001,0.9995844138573045,240624,304219,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,14,pRF,15,14,-0.0538811149304427,0.0693680958907354,0.0,-0.7543934398663982,0.5807859878453105,0.7004231040451311,0.9996153599589718,155990,331686,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,16,Hb,15,16,0.0141071688151388,0.0054662832339219,0.859504132231405,-0.398865437158226,0.3484410007074671,0.4554637281910009,1.0,2178,3246,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,17,Hi,15,17,-0.0045537524251192,0.0040936890071081,0.0,-1.4377517231931871,0.6072128746266084,0.709966182613885,1.0,5027,21173,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,18,HR,15,18,-0.0477109463777663,0.0530817333411113,0.0,0.1338033312768389,0.6017964940204841,0.3480578827113481,1.0,2626,2297,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,19,OG,15,19,,,,0.0,,,,0,0,1,Tel,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,20,OB,15,20,,,,0.0,,,,0,0,1,Tel,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,22,P,15,22,0.0001040413309539,0.0013799655352283,0.0,-0.0501303475283879,0.1504135726748398,0.6997540800357702,1.0,4473,4703,1,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,24,PT,15,24,-0.0157210072950179,0.0211400463161237,0.498430441773218,-0.2057886654483669,0.55907041995807,0.3934614501186739,1.0,65305,80227,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,25,PO,15,25,-0.0001190739425458,0.0390427545048981,0.5473376769265333,0.9315489870115726,0.678769226534425,0.3407324196809705,1.0,66765,26301,1,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,26,PrT,15,26,0.005640291763999,0.0210094523149436,0.0,-0.9414258639404351,0.7131181053576212,0.8053850487797646,1.0,33723,86455,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,28,SP,15,28,-0.0055780602993863,0.0092810744708321,0.5795125428864234,0.8290491787988044,0.3499821731993593,0.3142182417680346,1.0,22443,9795,1,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,29,TeO,15,29,-0.0306182255494799,0.0175490910414371,0.3039368282518096,-0.2613530071216783,0.6246078358263717,0.6568563281421365,1.0,569875,740089,10,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,30,Th,15,30,-0.0105712666857372,0.0192685084845145,0.367049481389514,-0.1084531452093773,0.6532506310467033,0.6414021882517266,1.0,154644,172359,2,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,31,TL,15,31,-0.0027799181806782,0.0242217106029759,0.5095862764883956,0.6633535170811683,0.2373653497012976,0.0393541876892028,0.9959636730575177,991,510,1,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,32,TS,15,32,-0.016713777182985,-0.0106932956290763,0.52,0.3244316146605224,0.6126351716961499,0.1806451612903225,1.0,775,560,1,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,33,TG,15,33,,,,0.0,,,,0,0,1,Hind,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,34,VR,15,34,0.0263417849838918,0.0274023162261045,0.6898037172138266,3.3965531422120705,0.6114202347526928,0.0256730936251519,1.0,28785,963,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,35,NX,15,35,0.0187466230674112,0.0174997912432519,0.0,-1.5057613334619266,0.5134396774265422,0.7666064092029581,1.0,60850,274290,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,36,rMON,15,36,0.0217406209849607,0.0045529639066865,0.6630916719696617,1.411483765275023,0.3390507677523914,0.200432517448147,1.0,193287,47119,2,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,37,rCb,15,37,0.0282355925182764,0.0167315815810843,0.1930338261327209,-0.1637931637252272,0.5596319724991987,0.6381704224678245,1.0,104505,123104,3,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,38,rMOS1,15,38,-0.0233168709025229,0.043154847107548,0.3574118822306519,0.1059814103662864,0.6038737479950396,0.6917028595552294,0.9999877277574808,814847,732907,2,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,39,rMOS2,15,39,0.0175025638123603,0.0427918395869102,0.0,-0.3346479134566634,0.5656318386018565,0.6650010344892444,1.0,159499,222892,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,40,rMOS3,15,40,-0.0479967861610817,0.0208379716583552,0.3728840242188639,0.2605884715593577,0.6262789462793208,0.6862945536942794,1.0,952811,734234,2,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,41,rMOS4,15,41,-0.0136951384120165,0.0103072023292481,0.4859534035418015,0.4002206191085914,0.5873022915998427,0.5690651291404365,1.0,339940,227818,2,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,42,rMOS5,15,42,0.0029081024217761,-0.0208597245751873,0.3578652621225222,0.315654586823241,0.4936617472923326,0.4644646629702195,0.9990904307497864,378201,275826,3,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,43,rIPN,15,43,-0.0132595221018548,0.0273940225370638,0.0,-3.107818996400918,0.6897916929680596,0.2449438202247191,1.0,445,9977,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,44,rIO,15,44,,,,0.0,,,,0,0,1,Hind,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,45,rHc,15,45,0.0072039451208387,-0.0034348686558969,1.0,3.5484459900222345,0.0,0.0,1.0,1876,53,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,46,rRa,15,46,0.0210727439981103,0.0613409657388146,0.0,-0.8656436214130283,0.6092976896956371,0.9186723362093878,0.9998967923048344,48446,115135,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,47,rT,15,47,-0.0732465636863513,0.0095189778948669,0.3740246207892347,0.1830661118971326,0.6622172603719046,0.5425802706202831,1.0,335895,279704,1,Mes,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,48,raRF,15,48,-0.0284185076667036,0.0468974844999589,0.0,-1.7967260883912033,0.6774724523536563,0.9761956715796156,1.0,50411,303977,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,49,rimRF,15,49,-0.0330973052684732,0.0438021552965055,0.0,-0.0257067691573977,0.6754227957938524,0.6785673077506998,0.99954454086683,329338,337914,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,50,rpRF,15,50,0.0086865046839868,0.0545597403456014,0.0,-0.8436007763143956,0.66908163439521,0.8642988279252068,0.9998923220217616,185739,431793,1,Hind,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,52,rHb,15,52,0.0277330446415351,0.0014230474916293,0.0,-0.2261241794523475,0.0,0.1515151515151515,1.0,66,83,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,53,rHi,15,53,-0.0132544776375306,0.0185299825522829,0.0,-1.542112972219468,0.6566820341342197,0.8482499412731971,1.0,8514,39802,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,54,rHR,15,54,0.0010195595564311,0.00326064133382,0.0,-1.499279900215569,0.6728135741489732,0.8406695598264105,1.0,3226,14451,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,55,rOG,15,55,,0.021573481898742,,-7.710653323501202,,,,0,2231,1,Tel,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,56,rOB,15,56,,,,0.0,,,,0,0,1,Tel,False
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,58,rP,15,58,0.0072234125820633,0.0055486282618576,0.66868015705225,-0.2847837753765085,0.627074164444312,0.3050437934158864,1.0,9933,13206,1,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,60,rPT,15,60,-0.0170463594340497,0.0229514441217736,0.0,-0.3781539986493701,0.7233216705254571,0.6347491592573824,1.0,43414,63367,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,61,rPO,15,61,-0.0105290197224737,0.024686442076571,0.5043754365910967,0.8017643650842864,0.6448621107410674,0.3489934590715692,0.9999872991680956,78735,35315,1,Tel,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,62,rPrT,15,62,0.0139539904880185,0.0294987153886494,0.6040392317278513,0.1850535959187737,0.5844522208230144,0.6283830706152075,1.0,105119,87360,1,Di,True
Zebrafish,functional_unit,fcs_calibrated_skeleton_kmeans_nearest_r12,subject_15,64,rSP,15,64,0.0120722832002789,0.0150436251539682,0.6844570854943952,1.7678451663299175,0.3391464665014275,0.096313646757013,1.0,17931,3060,1,Tel,True
