species,recording_id,root_area_id,node,n_clusters,EdgeStdFCV,FCS,ProfileCorrDistFCV,NetTE,NeighborNetTE,te_source,anatomy_group,complete_five_measures
Zebrafish,subject_16,69,rTG,1,0.2285036609352611,0.0360793024876,0.7972463103382351,0.0030837457284612,,computed_from_spatial_unit_calcium,Hind,False
Zebrafish,subject_16,70,rVR,1,0.3128147390946003,0.109677714559165,0.5422689062604559,-0.006333336224072,0.0001216240124539,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_16,71,rNX,1,0.3167706510957421,0.1806799643502412,0.4705884589590806,0.0008109229627153,-0.0002684715081065,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,0,MON,1,0.3156449055531594,0.039419894175367,0.6126002051013155,0.0038101222882921,-0.0004644007742338,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,1,Cb,4,0.3115705079691998,0.1530870631871457,0.6301578620786958,0.00164530758327,-0.0001594657516495,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,2,MOS1,2,0.3501042506299184,0.2000986518113673,0.46709539697634,0.0035457241417703,-0.0004491304188893,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,3,MOS2,1,0.3651296542156115,0.2064808985522536,0.4430737360173654,0.0034759578867965,-0.0004033479371695,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,4,MOS3,2,0.3544213202788174,0.1667874658543714,0.5554111753480089,0.0046087842580085,-0.0006330374545017,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,5,MOS4,1,0.3254918384920399,0.2367657155769647,0.4496504398102922,0.0032585030282289,-0.0003190590092155,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,6,MOS5,2,0.3190373864675958,0.1323879054686443,0.591712372919475,0.0017122660560087,-0.0003420164910007,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,7,IPN,1,0.3031530516259242,0.1380458833936153,0.730410139602857,-0.0039341149780926,-0.0001536744556788,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,8,IO,1,0.3429272897735048,0.0922074832311848,0.6619401153381166,-0.0034038404942688,0.000257402631549,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,9,Hc,1,0.2333640488798624,0.0460953461999283,0.8074001159842772,-0.0001643624546178,-0.0048977207980803,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_17,10,Ra,1,0.3131831852601298,0.1838805515593408,0.6080030431614907,-0.0029011132768834,-6.621340066665526e-05,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,11,T,2,0.3302250395588791,0.2197348786449065,0.5918026296160768,-0.000608659441916,-0.0003109052201978,computed_from_spatial_unit_calcium,Mes,True
Zebrafish,subject_17,12,aRF,1,0.3187379180853993,0.2004472935451942,0.5241717395682082,-0.0024062807533666,-0.0005122603450836,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,13,imRF,1,0.3185512004810205,0.2082326939649046,0.4310746052956565,-0.0013261195078949,-0.0006531932740698,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,14,pRF,1,0.3552293217055979,0.2013402704858191,0.4474359120050621,0.0005701251414495,-0.0003952179128586,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,16,Hb,1,0.3634098742720074,0.1335065505232087,0.7660446729367154,0.0013619355928397,-9.34209107490192e-06,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_17,17,Hi,1,0.2937764589086006,0.1626271931256985,0.6664769501300143,-0.0154925041479186,-7.021353423246106e-05,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_17,18,HR,1,0.3069180215935694,0.1387566082607682,0.6373581281744057,-0.0096509838038682,-0.0002655556236525,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_17,19,OG,1,0.2683776181097924,0.064568933330441,0.7755445091623857,-0.0021633626805349,0.0011062314900287,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_17,20,OB,1,0.345084590023116,0.0721164988596318,0.716002458751535,0.0006396735935524,0.0003994649623828,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_17,21,OE,1,0.3479573676590741,0.0237765511809416,0.761705800962566,0.0034746652259634,0.0022212101612333,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_17,22,P,1,0.3638086934491121,0.1328400645152483,0.6507402569945235,0.0070253620560534,-0.0003390000994302,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_17,24,PT,1,0.3424637048472653,0.2105474606895055,0.546649869003844,-0.0042073105848678,-6.922011895184236e-05,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_17,25,PO,1,0.3439799397834989,0.1781148727467328,0.5362516597333683,-0.0062682723826671,-0.0001963028005602,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_17,26,PrT,1,0.3234534893110855,0.2198378869637143,0.5575634352297015,-0.0043711902976538,-2.618216256680084e-05,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_17,28,SP,1,0.3625955755000106,0.1436443445196481,0.577779370321914,0.0063279924025387,-0.0003777945421895,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_17,29,TeO,19,0.309029513356052,0.1153670365983836,0.6458420608282384,0.0006346339868169,0.0003214198680317,computed_from_spatial_unit_calcium,Mes,True
Zebrafish,subject_17,30,Th,1,0.3238736443391058,0.1898254881423404,0.6503225543471708,-2.595477215969427e-06,0.0001161240990916,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_17,31,TL,1,0.306533627444885,0.0977150788005561,0.7957452105482741,-0.0007455865425573,-0.0002076370433749,computed_from_spatial_unit_calcium,Mes,True
Zebrafish,subject_17,32,TS,1,0.3170586672038311,0.1128705576836558,0.7475048413153744,-0.0021141898765227,-0.0005446322072781,computed_from_spatial_unit_calcium,Mes,True
Zebrafish,subject_17,33,TG,1,0.2529112283780056,0.0513628591512995,0.809876033233776,-0.0003016338283429,-0.003193830735636,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,34,VR,1,0.2986435849137995,0.1790889379717558,0.4548606466950263,-0.0082660380261269,-0.0003805405188536,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,35,NX,1,0.3159457566805133,0.1413546336444363,0.5087718006693754,0.0023176630489892,-0.0002403967909622,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,36,rMON,2,0.3205075138907662,0.0657564605591147,0.5988739686134246,0.0009641867498069,0.0005766048686148,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,37,rCb,5,0.320065504328284,0.1808575929528363,0.6313442837159646,0.0001416231039364,-9.168718873898191e-05,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,38,rMOS1,3,0.3266252054307811,0.24070352251651,0.4584059846321868,0.0021997463479573,-0.0002678391195402,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,39,rMOS2,1,0.300754425189448,0.2486315392633608,0.3657691729550801,-0.0006760686995954,-0.0001874367184088,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,40,rMOS3,3,0.3331277565048349,0.22940577813102,0.5453643111648117,-0.0008970073424984,-0.0001641979254389,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,41,rMOS4,2,0.3060471688396241,0.2338516542254081,0.4853443946192587,0.0009526931565553,-0.0002040821960104,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,42,rMOS5,3,0.3187182129691253,0.1520707914870139,0.6308240063169442,0.0011604206041929,0.0002235275418295,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,43,rIPN,1,0.3234292350514011,0.158632551819045,0.69660109694241,-0.0002953886808532,-0.0004454929286974,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,44,rIO,1,0.2711981468140901,0.1040690108496791,0.7276065679106677,-0.0061024163551785,-0.000448263354946,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,46,rRa,1,0.3037662775996636,0.2104443860496773,0.5778394921285934,-0.0042584411336045,-2.094581172020565e-05,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,47,rT,2,0.3414627893856861,0.227177594402774,0.5699329329058233,0.001257923927488,-0.0001387490270419,computed_from_spatial_unit_calcium,Mes,True
Zebrafish,subject_17,48,raRF,1,0.291597963485971,0.1907227343751779,0.5758973393606895,-0.0062080493496027,-8.931532814270525e-05,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,49,rimRF,1,0.297353069366731,0.2243155645149082,0.4499563557223324,-0.000299604169281,-0.000111157291793,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,50,rpRF,1,0.2927626923349647,0.2308603597192132,0.3890513295924766,-0.000931812740639,-7.00674873820825e-05,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,52,rHb,1,0.3583122426871839,0.1277801540857798,0.7131962382031943,0.0046645649137277,-0.0002172204026202,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_17,53,rHi,1,0.3018765028252974,0.2017065396815228,0.6126853083816175,-0.009891501156942,-0.0001511486565709,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_17,54,rHR,1,0.3039033355851386,0.1589537770455375,0.6440237992642206,-0.0052880219793877,-0.0001440650224247,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_17,55,rOG,1,0.2405867464861285,0.0293481530628195,0.8240241918678911,5.099440455414612e-06,,computed_from_spatial_unit_calcium,Tel,False
Zebrafish,subject_17,56,rOB,1,0.3455530951427297,0.1300251942866084,0.6994312763615731,-0.0018070341994581,1.1733868511435031e-05,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_17,57,rOE,1,0.3455190079353262,0.0634834336695542,0.7437341099894618,0.0012716325341121,0.0016593479140675,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_17,58,rP,2,0.3665464800202893,0.1257825989654323,0.6328786764307361,0.0005128664542628,0.0002619761963072,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_17,60,rPT,1,0.3571472992957191,0.2319566702393597,0.5349699472523826,0.0012743029623713,-9.6980558203009e-05,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_17,61,rPO,1,0.3468883783261474,0.2044503332580978,0.5317046010779211,0.0013889117018371,-0.0001290316468525,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_17,62,rPrT,1,0.3272685995064849,0.2465697256428525,0.5400341674614821,-0.0007947385376625,-0.0001335192441396,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_17,64,rSP,1,0.3620781543620168,0.1718235837226517,0.5380611733264364,0.0100794422105195,-0.0001144320368853,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_17,65,rTeO,19,0.3232348368432846,0.1463733839237494,0.6436503085743133,0.0001286376717133,0.0002424166463778,computed_from_spatial_unit_calcium,Mes,True
Zebrafish,subject_17,66,rTh,2,0.3562890269622171,0.2116534982010862,0.5551737849325993,0.0020925270822859,-0.0001170515354767,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_17,67,rTL,1,0.3028016139631827,0.143993244639137,0.7144011055901819,-0.002484323155455,6.669425596251211e-05,computed_from_spatial_unit_calcium,Mes,True
Zebrafish,subject_17,68,rTS,1,0.2590443519111052,0.1019923501117959,0.7282917353838336,-0.0042187755131768,7.590803674169296e-05,computed_from_spatial_unit_calcium,Mes,True
Zebrafish,subject_17,69,rTG,1,0.2285654737642012,0.0347530031257642,0.8049989538237635,0.0004427808569056,-0.0023591938104315,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,70,rVR,1,0.2905006987719363,0.1881219010065058,0.4554056743883839,-0.0012667432982567,-0.000354116321643,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_17,71,rNX,1,0.2989015262936921,0.2230782345406873,0.4207303212651064,0.0015960722355248,-0.0002058198010709,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,0,MON,1,0.299579020107356,0.0990829689016304,0.659166197757612,0.003137234322869,-0.0007431792958424,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,1,Cb,4,0.2988041123173236,0.1213875276184937,0.6762998575849535,-0.0010278386427112,5.5342879764577553e-05,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,2,MOS1,2,0.3054395519003124,0.1193323983232237,0.6389205618270091,-0.0005568863399083,-0.0001873944148602,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,3,MOS2,1,0.3002659829054612,0.1098683195413482,0.6319005178608942,-0.0012079759199971,-0.0002866433836184,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,4,MOS3,2,0.3384916203303971,0.1086791605703376,0.6811928341865934,0.0023414087697615,-0.0007881088432488,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,5,MOS4,1,0.2958248396027731,0.1825596717015698,0.6760764890259097,-0.0026590499522065,-0.0001896042204961,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,6,MOS5,2,0.2931218267451108,0.1117514564167823,0.7003637825837492,0.0006329154221172,-0.0008860984686812,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,7,IPN,1,0.3120287797912724,0.0532861980886443,0.7007375603033009,0.0014865284402153,0.0009375216044254,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,8,IO,1,0.2878509037570368,0.0140434506553604,0.7967143340192272,0.0002501227022869,0.0010712532559256,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,9,Hc,1,0.2491555060302989,0.0588741665892476,0.8110806531105179,0.0003655518480442,0.0003094394757482,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_18,10,Ra,1,0.3146044772915885,0.1123405472777141,0.7468394608358653,0.000259060859909,0.0002158240405439,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,11,T,2,0.307967292048926,0.1359349823657419,0.7125603631612663,-0.0029301448258308,-7.680610051687401e-05,computed_from_spatial_unit_calcium,Mes,True
Zebrafish,subject_18,12,aRF,1,0.2913370285337775,0.0969015133581316,0.7315393483813808,-0.0026243834226746,-0.0004143603825244,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,13,imRF,1,0.2901769252690294,0.1192623927497584,0.6625943904575878,-0.002314659207909,-0.0005348461486932,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,14,pRF,1,0.3590130538211121,0.0699879832838899,0.6586391679319412,0.0020324802300139,-0.0004288026608223,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,16,Hb,1,0.3070993021364792,0.0399680657787352,0.7994215606984107,0.0020141322547004,0.0001280305362965,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_18,17,Hi,1,0.2745254746432299,0.1142402657289215,0.739301690741432,-0.0020130142268093,-4.759893232508642e-05,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_18,18,HR,1,0.2687086111099224,0.0963457889273365,0.7789873352487348,-0.0051589339271909,0.0001617731188093,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_18,19,OG,1,0.2545999065227824,0.0349414612173348,0.8132529431926826,-0.0004625237010986,-0.0008070600310606,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_18,20,OB,1,0.3357931462390979,0.0090352024626733,0.8653673925806646,0.000796388407515,0.0017079558478989,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_18,21,OE,1,0.3270095283757137,0.0093691407835422,0.8529256985438973,-0.0002245431477193,0.0020141322547004,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_18,22,P,1,0.3416177559551066,0.0813971236075811,0.6878077464916849,0.0020008466875902,0.0003421268621219,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_18,24,PT,1,0.3057908915600876,0.1447316564251791,0.6864003195029613,-0.0017587512034207,0.0004257756802881,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_18,25,PO,1,0.3375458369285712,0.0730823142097798,0.6503635875869095,-0.0026743258752484,0.000706172339447,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_18,26,PrT,1,0.298088807754516,0.1386665479756565,0.719189076177791,0.0007460641721109,0.0002136033801031,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_18,28,SP,1,0.3607631057639512,0.0615576828239043,0.6624192087919119,0.002119603875634,0.0005121683371499,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_18,29,TeO,16,0.2971292702956737,0.1316778335771754,0.6600723728957306,-0.0010019391627171,4.642235525253949e-05,computed_from_spatial_unit_calcium,Mes,True
Zebrafish,subject_18,30,Th,1,0.3176305379342982,0.150114598033096,0.6887801655462523,0.0010166973647456,0.0003241497103165,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_18,31,TL,1,0.2840181045320034,0.0697015390233584,0.7759717471576435,0.000786155821812,0.0008818630270578,computed_from_spatial_unit_calcium,Mes,True
Zebrafish,subject_18,32,TS,1,0.3028091581239416,0.0831074608785711,0.7282910231511741,-0.00046117456802,-0.0006701647610573,computed_from_spatial_unit_calcium,Mes,True
Zebrafish,subject_18,33,TG,1,0.2429974607564893,0.0465198043305232,0.8466177744798424,-0.0015048324697948,-0.0006807622886088,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,34,VR,1,0.2606397372588462,0.0430558524866877,0.8098604235208265,0.0004263081358999,-0.0015697621324944,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,35,NX,1,0.2754722603165936,0.082649792989011,0.7036255052434858,0.0005911415400615,-0.0006695671187565,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,36,rMON,1,0.3182513612264984,0.128629498593655,0.6347482700223652,0.0018627471305495,-0.0001823657738127,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,37,rCb,4,0.3116720900577656,0.1383134784984462,0.6345367997644062,0.0009476656773198,2.627515865439193e-05,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,38,rMOS1,3,0.3360505088760161,0.126665860023317,0.6379949709584959,0.0001626761093845,3.521096924426397e-05,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,39,rMOS2,1,0.3239937586859284,0.1397434334738176,0.5793529865096213,0.0005751911754241,0.0003810443497178,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,40,rMOS3,2,0.3363196219074263,0.1660991798094079,0.6178785522959865,0.0017669931514165,-4.6097407525501927e-05,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,41,rMOS4,2,0.3227298132837615,0.1798025886417704,0.621224311071904,-0.0012551748409423,-6.636043876694787e-06,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,42,rMOS5,2,0.3178993044722581,0.1596927884398739,0.6402078729178309,-0.0012876020602379,0.0001120934248917,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,43,rIPN,1,0.3088338103323846,0.0792415121708186,0.7302807245962801,-0.0005785738335426,0.0003608636682894,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,44,rIO,1,0.3352275757432404,0.0283172469875166,0.7859543128080062,-0.0016888958454486,0.0001471308097329,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,45,rHc,1,0.2453975430715338,0.0738465945323767,0.7938568505093417,-0.0010480617775981,0.0005111659915357,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_18,46,rRa,1,0.3084539389185816,0.0991165384490077,0.7135503790870844,0.0010632213404709,0.0008354166369306,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,47,rT,2,0.3257871423101579,0.1636555266843941,0.6915881909639298,0.0030845431967499,-0.0001766427707637,computed_from_spatial_unit_calcium,Mes,True
Zebrafish,subject_18,48,raRF,1,0.282321866702388,0.1503565450660736,0.6591221312450891,-0.0045973687475936,0.000401361428773,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,49,rimRF,1,0.3096877354510426,0.1442055637726494,0.6002054215374026,-0.0037366062014485,0.0001526427040958,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,50,rpRF,1,0.3445650711335218,0.1262309694130943,0.5852710140477715,-0.0029552296653757,0.000316829486528,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,52,rHb,1,0.3448273357336916,0.0861497369503441,0.7499121665661526,-0.0007005987388303,0.0011862929065518,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_18,53,rHi,1,0.2946710456764761,0.145834914256228,0.6660675860885011,-0.0018533379463386,0.0004672698980041,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_18,54,rHR,1,0.2988852078087645,0.0890851184725011,0.7199288651402345,0.0003005430998191,0.0001511654092826,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_18,55,rOG,1,0.2363448972264851,0.05339574878135,0.8649101052929278,-0.0011760572345776,-0.0005564807586196,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_18,56,rOB,1,0.3408955608576353,0.0071032748685551,0.8548060886868147,0.0010564060207841,0.0013058454715648,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_18,58,rP,1,0.336348187325352,0.1224156505330931,0.6797833475658365,0.00331228968196,0.0006703851174975,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_18,60,rPT,1,0.3293670925392736,0.1561915967525759,0.6493220828216602,0.0019237916071236,0.0002537288800304,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_18,61,rPO,1,0.354276320485364,0.1009526669180344,0.6487374683827037,0.0072272017166271,0.0006078952526766,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_18,62,rPrT,1,0.3427108824935713,0.1748633329882181,0.5702891101896019,0.0043619740178091,0.0001326320124146,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_18,64,rSP,1,0.3558417494193007,0.094004246968665,0.6274124954098883,-0.000133547165108,0.0007685281078038,computed_from_spatial_unit_calcium,Tel,True
Zebrafish,subject_18,65,rTeO,14,0.3176405418544424,0.1415565941131668,0.6341404858435508,0.0008652863848861,6.837570308305099e-05,computed_from_spatial_unit_calcium,Mes,True
Zebrafish,subject_18,66,rTh,2,0.3482380496823454,0.1719290745561795,0.5771143530415014,0.0042063735462927,0.0003098258933973,computed_from_spatial_unit_calcium,Di,True
Zebrafish,subject_18,67,rTL,1,0.3160137255269671,0.0838889585191424,0.7332090364118662,-0.000948379052556,0.000597148536874,computed_from_spatial_unit_calcium,Mes,True
Zebrafish,subject_18,68,rTS,1,0.2781645919355552,0.0782270952020578,0.7342309417508998,-0.0013106643688987,7.513463023284177e-05,computed_from_spatial_unit_calcium,Mes,True
Zebrafish,subject_18,69,rTG,1,0.2459138507972799,0.027440700584674,0.8376039573001065,-0.000152230327724,0.0011342461635507,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,70,rVR,1,0.2722014564478625,0.0441364103345831,0.815410968576615,-0.0002072882839663,-0.0017903037996998,computed_from_spatial_unit_calcium,Hind,True
Zebrafish,subject_18,71,rNX,1,0.3029119585327751,0.154818256171094,0.609296435029133,-0.003815846933236,0.0002874458666902,computed_from_spatial_unit_calcium,Hind,True
